order_id,order_date,ingestion_date,channel,region,product_line,status,gross_amount
111099,2024-11-28,2024-11-28,Web,South,SeniorCare,Completed,155.18
111100,2025-10-11,2025-10-11,Web,Northeast,HomeCare,Completed,100.98
111101,2024-07-29,2024-07-29,Partner,South,HomeCare,Completed,46.99
111102,2025-12-11,2025-12-11,Web,South,Supplies,Completed,62.54
111103,2024-02-17,2024-02-17,Partner,Northeast,Hospice,Completed,82.76
111104,2024-08-29,2024-08-29,Mobile,West,Supplies,Completed,76.23
111105,2024-09-13,2024-09-13,Mobile,West,Hospice,Completed,134.26
111106,2025-03-27,2025-03-27,Web,Midwest,HomeCare,Completed,67.85
111107,2024-05-08,2024-05-14,Mobile,Northeast,HomeCare,Completed,48.7
111108,2024-06-16,2024-06-16,Mobile,Northeast,HomeCare,Completed,74.49
111109,2025-04-28,2025-04-28,Web,South,SeniorCare,Completed,185.62
111110,2024-07-27,2024-07-27,Partner,South,HomeCare,Completed,52.08
111111,2025-10-04,2025-10-04,Web,Northeast,Supplies,Completed,87.76
111112,2025-09-28,2025-09-28,Web,South,SeniorCare,Completed,115.36
111113,2024-08-09,2024-08-09,Web,West,HomeCare,Completed,71.09
111114,2025-02-13,2025-02-13,Mobile,Midwest,Hospice,Completed,72.14
111115,2024-08-31,2024-08-31,Web,Midwest,Supplies,Completed,82.21
111116,2024-09-09,2024-09-09,Web,West,HomeCare,Completed,92.37
111117,2025-05-05,2025-05-05,Web,West,Hospice,Completed,85.49
111118,2024-08-02,2024-08-06,Web,South,Hospice,Completed,139.2
111119,2024-04-19,2024-04-19,Web,Northeast,Supplies,Completed,137.73
111120,2024-07-08,2024-07-08,Partner,West,Supplies,Completed,113.54
111121,2025-11-10,2025-11-10,Web,South,Supplies,Completed,65.14
111122,2024-07-08,2024-07-08,Partner,Northeast,Hospice,Completed,20.29
111123,2024-09-22,2024-09-22,Mobile,Northeast,Supplies,Completed,54.21
111124,2025-04-04,2025-04-04,Mobile,South,Hospice,Completed,66.57
111125,2024-03-14,2024-03-14,Partner,West,SeniorCare,Completed,77.25
111126,2024-07-15,2024-07-15,Web,West,Supplies,Completed,51.3
111127,2024-05-07,2024-05-07,Mobile,South,HomeCare,Completed,79.99
111128,2025-11-06,2025-11-06,Web,Midwest,Supplies,Completed,104.64
111129,2025-11-12,2025-11-12,Web,West,Hospice,Completed,98.13
111130,2025-07-06,2025-07-06,Web,South,Supplies,Returned,53.34
111131,2024-06-29,2024-06-29,Mobile,Midwest,Hospice,Completed,139.55
111132,2025-03-26,2025-03-26,Mobile,Northeast,HomeCare,Completed,55.2
111133,2025-04-29,2025-04-29,Web,Northeast,SeniorCare,Completed,72.23
111134,2025-09-27,2025-09-27,Mobile,Midwest,HomeCare,Completed,47.21
111135,2024-04-24,2024-04-24,Web,South,HomeCare,Completed,127.88
111136,2025-06-22,2025-06-22,Web,West,HomeCare,Completed,105.16
111137,2024-05-21,2024-05-21,Web,West,Supplies,Completed,171.86
111138,2025-02-19,2025-02-19,Mobile,South,Supplies,Completed,26.99
111139,2025-10-04,2025-10-04,Web,Midwest,SeniorCare,Completed,138.91
111140,2024-02-15,2024-02-15,Web,South,HomeCare,Completed,38.98
111141,2024-04-18,2024-04-18,Web,South,Hospice,Completed,66.83
111142,2025-08-17,2025-08-20,Mobile,South,HomeCare,Completed,32.04
111143,2024-01-14,2024-01-14,Mobile,Northeast,HomeCare,Completed,96.96
111144,2025-05-15,2025-05-15,Web,Midwest,Supplies,Cancelled,70.01
111145,2025-01-01,2025-01-01,Mobile,West,HomeCare,Completed,79.73
111146,2024-09-10,2024-09-17,Mobile,West,HomeCare,Completed,31.41
111147,2025-09-22,2025-09-30,Web,Northeast,HomeCare,Completed,71.77
111148,2025-09-12,2025-09-12,Web,South,Supplies,Completed,65.16
111149,2024-08-26,2024-08-26,Partner,Northeast,Hospice,Completed,69.6
111150,2024-01-04,2024-01-04,Web,South,SeniorCare,Completed,84.32
111151,2024-04-03,2024-04-03,Web,South,HomeCare,Completed,160.79
111152,2024-03-19,2024-03-19,Partner,Northeast,Hospice,Completed,82.53
111153,2025-12-19,2025-12-25,Mobile,West,SeniorCare,Completed,49.66
111154,2025-03-12,2025-03-12,Mobile,West,HomeCare,Completed,89.96
111155,2025-05-09,2025-05-09,Mobile,Midwest,HomeCare,Completed,232.19
111156,2024-06-17,2024-06-17,Web,Northeast,HomeCare,Completed,120.58
111157,2025-09-13,2025-09-15,Mobile,South,Supplies,Completed,28.72
111158,2025-06-12,2025-06-21,Web,Northeast,SeniorCare,Completed,168.47
111159,2025-07-03,2025-07-03,Partner,South,Supplies,Completed,49.66
111160,2024-12-08,2024-12-08,Web,Northeast,Hospice,Completed,97.83
111161,2025-05-25,2025-05-25,Web,West,SeniorCare,Completed,44.9
111162,2025-02-01,2025-02-01,Web,South,Hospice,Completed,118.42
111163,2024-10-08,2024-10-08,Mobile,West,HomeCare,Completed,35.26
111164,2025-03-10,2025-03-10,Mobile,Northeast,Hospice,Completed,62.6
111165,2024-08-25,2024-08-25,Mobile,Northeast,HomeCare,Completed,126.94
111166,2025-11-27,2025-11-27,Web,South,HomeCare,Completed,99.79
111167,2025-06-08,2025-06-08,Web,South,Supplies,Completed,41.91
111168,2025-06-24,2025-06-24,Mobile,Midwest,Supplies,Completed,55.44
111169,2025-06-07,2025-06-11,Web,Midwest,Supplies,Completed,86.57
111170,2024-11-23,2024-11-23,Mobile,Northeast,HomeCare,Completed,113.43
111171,2025-11-25,2025-11-25,Partner,Midwest,HomeCare,Completed,130.43
111172,2024-05-31,2024-05-31,Mobile,South,HomeCare,Completed,51.72
111173,2025-02-19,2025-02-19,Web,West,Supplies,Completed,42.89
111174,2024-02-20,2024-02-20,Mobile,None,HomeCare,Completed,246.52
111175,2024-08-03,2024-08-03,Partner,Midwest,HomeCare,Completed,76.82
111176,2025-02-23,2025-02-23,Mobile,Northeast,SeniorCare,Completed,67.97
111177,2024-12-23,2024-12-23,Mobile,Midwest,Hospice,Completed,116.92
111178,2025-11-18,2025-11-18,Web,Northeast,SeniorCare,Completed,95.49
111179,2025-03-24,2025-03-24,Mobile,Midwest,SeniorCare,Completed,51.94
111180,2024-10-27,2024-10-27,Web,Midwest,SeniorCare,Cancelled,24.64
111181,2024-11-07,2024-11-07,Mobile,West,Supplies,Completed,52.01
111182,2025-03-23,2025-03-23,Partner,South,HomeCare,Completed,92.77
111183,2025-08-01,2025-08-01,Partner,Midwest,HomeCare,Completed,38.67
111184,2024-07-21,2024-07-21,Web,Midwest,Hospice,Completed,125.64
111185,2025-03-03,2025-03-03,Mobile,South,Hospice,Completed,130.04
111186,2025-02-24,2025-02-24,Web,West,Hospice,Cancelled,178.83
111187,2024-01-07,2024-01-07,Web,Midwest,Hospice,Completed,63.51
111188,2025-10-29,2025-10-29,Mobile,Midwest,Hospice,Cancelled,132.13
111189,2025-02-20,2025-02-20,Web,West,Hospice,Completed,144.89
111190,2024-06-25,2024-06-25,Web,South,Supplies,Completed,127.89
111191,2025-04-08,2025-04-08,Mobile,Midwest,HomeCare,Completed,143.41
111192,2025-05-10,2025-05-14,Mobile,Midwest,Supplies,Completed,103.59
111193,2025-10-31,2025-10-31,Mobile,West,SeniorCare,Completed,92.29
111194,2024-01-25,2024-01-25,Mobile,South,HomeCare,Cancelled,74.73
111195,2024-10-29,2024-10-29,Mobile,Northeast,HomeCare,Completed,176.73
111196,2024-05-11,2024-05-13,Web,Northeast,SeniorCare,Completed,45.34
111197,2025-02-23,2025-02-23,Web,South,SeniorCare,Completed,183.38
111198,2025-01-01,2025-01-01,Mobile,Northeast,Hospice,Completed,163.36
111199,2024-12-13,2024-12-13,Mobile,West,Hospice,Returned,92.94
111200,2025-12-18,2025-12-18,Web,Northeast,HomeCare,Completed,42.31
111201,2025-01-23,2025-01-23,Web,West,SeniorCare,Completed,82.57
111202,2024-10-27,2024-10-27,Partner,Midwest,Supplies,Completed,44.47
111203,2024-02-19,2024-02-19,Partner,South,Hospice,Completed,49.84
111204,2024-07-30,2024-07-30,Mobile,Northeast,SeniorCare,Completed,64.27
111205,2025-10-17,2025-10-17,Mobile,Midwest,HomeCare,Completed,147.13
111206,2024-11-26,2024-11-26,Partner,Midwest,Hospice,Completed,109.41
111207,2025-10-27,2025-10-27,Mobile,Midwest,SeniorCare,Cancelled,75.8
111208,2025-01-24,2025-01-24,Web,South,Supplies,Completed,27.89
111209,2025-02-04,2025-02-04,Mobile,West,Hospice,Completed,100.37
111210,2024-11-10,2024-11-19,Partner,Midwest,SeniorCare,Completed,187.85
111211,2025-02-10,2025-02-10,Mobile,Northeast,HomeCare,Completed,95.45
111212,2024-02-18,2024-02-18,Web,Midwest,HomeCare,Completed,78.18
111213,2024-02-12,2024-02-12,Partner,Northeast,SeniorCare,Returned,124.3
111214,2024-12-13,2024-12-15,Mobile,South,SeniorCare,Completed,161.02
111215,2025-03-13,2025-03-15,Web,Midwest,HomeCare,Completed,186.79
111216,2025-02-06,2025-02-06,Partner,South,Supplies,Cancelled,72.57
111217,2024-11-09,2024-11-09,Mobile,Midwest,Supplies,Completed,26.88
111218,2024-08-02,2024-08-02,Mobile,South,HomeCare,Completed,153.82
111219,2025-06-02,2025-06-02,Partner,Northeast,HomeCare,Completed,76.98
111220,2025-03-18,2025-03-18,Web,West,HomeCare,Completed,71.99
111221,2024-02-04,2024-02-04,Mobile,Northeast,Supplies,Completed,37.54
111222,2024-11-26,2024-11-26,Web,South,Hospice,Completed,144.21
111223,2025-06-03,2025-06-03,Partner,Northeast,HomeCare,Completed,151.15
111224,2025-07-27,2025-07-31,Partner,South,Supplies,Completed,43.75
111225,2024-07-28,2024-07-28,Mobile,Northeast,HomeCare,Completed,129.18
111226,2025-11-07,2025-11-07,Mobile,Northeast,Supplies,Cancelled,105.84
111227,2025-04-21,2025-04-21,Mobile,South,Supplies,Completed,73.36
111228,2024-11-15,2024-11-15,Web,Northeast,Hospice,Completed,109.99
111229,2025-04-03,2025-04-03,Web,South,SeniorCare,Completed,79.25
111230,2025-09-29,2025-09-29,Web,Midwest,SeniorCare,Completed,61.6
111231,2024-06-14,2024-06-20,Mobile,Northeast,SeniorCare,Cancelled,125.13
111232,2024-04-19,2024-04-19,Mobile,Northeast,SeniorCare,Completed,151.19
111233,2024-11-17,2024-11-17,Mobile,Northeast,Hospice,Completed,117.44
111234,2024-03-02,2024-03-02,Web,South,Supplies,Completed,48.91
111235,2025-09-02,2025-09-02,Mobile,Northeast,SeniorCare,Completed,109.36
111236,2025-12-10,2025-12-10,Web,None,Supplies,Completed,38.89
111237,2025-03-18,2025-03-18,Partner,Midwest,SeniorCare,Completed,160.38
111238,2025-12-17,2025-12-17,Partner,South,Supplies,Completed,108.09
111239,2024-02-20,2024-02-20,Mobile,South,HomeCare,Completed,120.09
111240,2025-04-07,2025-04-07,Mobile,Northeast,HomeCare,Returned,75.62
111241,2024-11-19,2024-11-19,Web,South,Hospice,Completed,99.92
111242,2024-07-21,2024-07-21,Web,Northeast,HomeCare,Completed,39.24
111243,2024-08-15,2024-08-15,Mobile,Midwest,Supplies,Completed,41.65
111244,2025-02-02,2025-02-02,Mobile,Midwest,HomeCare,Completed,135.26
111245,2025-04-14,2025-04-14,Web,Midwest,Hospice,Completed,74.7
111246,2024-04-29,2024-04-29,Web,South,Hospice,Completed,362.72
111247,2025-03-25,2025-03-25,Mobile,West,Supplies,Completed,47.66
111248,2025-11-08,2025-11-08,Web,Midwest,HomeCare,Completed,58.9
111249,2024-01-08,2024-01-08,Web,Midwest,Supplies,Completed,72.3
111250,2025-10-04,2025-10-04,Web,West,HomeCare,Completed,113.38
111251,2025-03-20,2025-03-20,Partner,South,HomeCare,Completed,185.38
111252,2024-09-07,2024-09-07,Web,Northeast,HomeCare,Completed,82.4
111253,2025-06-21,2025-06-21,Web,Midwest,Supplies,Cancelled,39.18
111254,2025-03-27,2025-03-27,Web,West,HomeCare,Completed,69.98
111255,2025-07-15,2025-07-15,Web,South,HomeCare,Completed,170.96
111256,2024-02-29,2024-02-29,Mobile,Midwest,HomeCare,Completed,212.79
111257,2024-02-13,2024-02-13,Web,Northeast,Hospice,Completed,81.61
111258,2025-04-14,2025-04-14,Web,South,Hospice,Completed,102.02
111259,2024-08-09,2024-08-09,Partner,South,HomeCare,Completed,187.03
111260,2024-06-23,2024-06-23,Mobile,South,Hospice,Completed,158.82
111261,2024-11-03,2024-11-03,Web,South,SeniorCare,Completed,63.72
111262,2025-06-14,2025-06-14,Web,None,Hospice,Completed,60.74
111263,2024-05-11,2024-05-11,Mobile,Midwest,SeniorCare,Completed,60.98
111264,2025-12-12,2025-12-12,Mobile,Northeast,Supplies,Completed,92.19
111265,2024-11-03,2024-11-03,Partner,Midwest,SeniorCare,Completed,40.01
111266,2024-04-20,2024-04-20,Web,Northeast,Supplies,Completed,66.72
111267,2024-02-21,2024-02-21,Mobile,Midwest,HomeCare,Completed,76.97
111268,2025-09-18,2025-09-18,Web,South,Hospice,Completed,75.23
111269,2024-03-23,2024-03-23,Web,Northeast,HomeCare,Completed,72.45
111270,2024-11-02,2024-11-02,Mobile,Northeast,Hospice,Completed,168.03
111271,2025-05-03,2025-05-05,Mobile,Northeast,HomeCare,Completed,120.61
111272,2025-01-10,2025-01-10,Web,South,Hospice,Returned,182.02
111273,2024-07-10,2024-07-12,Web,West,Hospice,Completed,72.23
111274,2024-03-19,2024-03-19,Mobile,West,SeniorCare,Completed,36.45
111275,2025-06-04,2025-06-04,Web,West,HomeCare,Completed,101.31
111276,2024-12-24,2024-12-24,Web,South,HomeCare,Completed,91.79
111277,2024-02-05,2024-02-05,Web,Midwest,Hospice,Completed,84.89
111278,2024-05-12,2024-05-12,Web,Northeast,Hospice,Completed,40.31
111279,2025-02-15,2025-02-15,Mobile,South,HomeCare,Completed,142.15
111280,2024-05-03,2024-05-03,Web,Northeast,SeniorCare,Cancelled,19.29
111281,2024-10-13,2024-10-19,Mobile,Midwest,SeniorCare,Completed,120.39
111282,2024-04-01,2024-04-01,Mobile,Northeast,HomeCare,Completed,128.89
111283,2025-08-05,2025-08-05,Web,Midwest,HomeCare,Completed,124.92
111284,2025-04-05,2025-04-05,Mobile,West,SeniorCare,Completed,81.59
111285,2025-07-27,2025-07-27,Web,Northeast,Hospice,Completed,34.77
111286,2024-02-08,2024-02-08,Mobile,Midwest,HomeCare,Completed,41.37
111287,2024-10-01,2024-10-01,Mobile,South,HomeCare,Completed,60.8
111288,2024-07-14,2024-07-14,Mobile,South,Supplies,Cancelled,151.74
111289,2025-03-31,2025-03-31,Web,West,Hospice,Completed,174.71
111290,2025-08-23,2025-08-23,Mobile,South,HomeCare,Completed,84.28
111291,2024-06-15,2024-06-15,Mobile,Northeast,SeniorCare,Completed,62.01
111292,2025-07-16,2025-07-16,Web,South,HomeCare,Completed,98.62
111293,2025-02-28,2025-02-28,Web,Northeast,HomeCare,Completed,140.92
111294,2025-08-25,2025-08-25,Web,Midwest,Supplies,Completed,69.95
111295,2024-02-29,2024-02-29,Web,West,Supplies,Completed,30.03
111296,2025-12-25,2025-12-31,Web,Northeast,Hospice,Cancelled,222.05
111297,2024-11-13,2024-11-13,Partner,West,SeniorCare,Completed,107.2
111298,2024-07-23,2024-07-23,Partner,Northeast,Hospice,Completed,84.13
111299,2024-05-13,2024-05-15,Web,Midwest,SeniorCare,Completed,100.53
111300,2025-12-20,2025-12-20,Partner,South,SeniorCare,Completed,154.65
111301,2025-10-07,2025-10-07,Mobile,South,SeniorCare,Completed,102.19
111302,2024-04-05,2024-04-05,Web,Midwest,HomeCare,Completed,115.09
111303,2024-11-21,2024-11-28,Partner,Midwest,HomeCare,Returned,198.7
111304,2025-06-20,2025-06-20,Mobile,West,SeniorCare,Completed,61.71
111305,2025-03-07,2025-03-07,Mobile,South,Hospice,Completed,67.18
111306,2024-05-18,2024-05-18,Web,Northeast,Supplies,Completed,48.31
111307,2024-09-20,2024-09-20,Web,South,HomeCare,Completed,142.74
111308,2024-09-26,2024-09-26,Partner,Midwest,Supplies,Completed,98.63
111309,2024-07-30,2024-07-30,Web,South,HomeCare,Cancelled,101.55
111310,2025-12-03,2025-12-03,Web,South,HomeCare,Completed,61.33
111311,2024-05-28,2024-05-28,Web,West,Supplies,Completed,148.77
111312,2025-05-31,2025-05-31,Web,Northeast,Hospice,Completed,61.53
111313,2025-10-28,2025-10-28,Web,Midwest,HomeCare,Completed,74.49
111314,2025-08-04,2025-08-04,Partner,Northeast,SeniorCare,Completed,60.14
111315,2025-08-07,2025-08-07,Web,South,Hospice,Completed,186.93
111316,2024-04-26,2024-04-26,Partner,Midwest,Supplies,Completed,55.91
111317,2024-04-07,2024-04-07,Mobile,Midwest,SeniorCare,Cancelled,194.69
111318,2025-07-26,2025-07-31,Mobile,Midwest,SeniorCare,Completed,127.63
111319,2025-06-29,2025-06-29,Web,West,HomeCare,Completed,58.81
111320,2025-06-26,2025-06-26,Web,West,HomeCare,Completed,79.95
111321,2024-11-01,2024-11-01,Partner,Northeast,SeniorCare,Cancelled,65.49
111322,2025-01-17,2025-01-17,Mobile,Midwest,HomeCare,Completed,187.11
111323,2024-01-12,2024-01-12,Web,South,HomeCare,Completed,143.0
111324,2024-07-31,2024-07-31,Partner,South,SeniorCare,Completed,38.69
111325,2025-01-21,2025-01-21,Mobile,South,SeniorCare,Completed,111.2
111326,2024-04-01,2024-04-01,Web,Northeast,Hospice,Completed,106.56
111327,2024-04-05,2024-04-11,Mobile,Midwest,SeniorCare,Completed,45.2
111328,2024-02-03,2024-02-03,Mobile,Midwest,Supplies,Completed,40.4
111329,2024-06-02,2024-06-02,Mobile,Northeast,HomeCare,Completed,84.08
111330,2025-12-26,2025-12-26,Web,South,HomeCare,Completed,30.97
111331,2025-05-23,2025-05-23,Web,Northeast,HomeCare,Completed,104.63
111332,2025-11-24,2025-11-24,Web,Northeast,Hospice,Completed,114.73
111333,2024-07-06,2024-07-06,Web,Northeast,SeniorCare,Cancelled,75.32
111334,2025-03-13,2025-03-13,Web,West,Hospice,Completed,111.96
111335,2025-10-13,2025-10-13,Mobile,Northeast,SeniorCare,Completed,76.39
111336,2024-09-14,2024-09-14,Mobile,Northeast,SeniorCare,Completed,48.76
111337,2025-04-25,2025-04-25,Web,Northeast,Hospice,Completed,79.82
111338,2025-05-21,2025-05-21,Mobile,West,HomeCare,Completed,63.51
111339,2025-08-31,2025-08-31,Web,South,HomeCare,Completed,128.34
111340,2025-12-09,2025-12-15,Web,South,HomeCare,Completed,54.98
111341,2025-03-25,2025-03-25,Mobile,South,HomeCare,Completed,71.06
111342,2025-03-01,2025-03-01,Partner,Northeast,HomeCare,Completed,94.92
111343,2025-09-27,2025-10-07,Web,South,HomeCare,Completed,43.72
111344,2025-05-15,2025-05-15,Partner,West,SeniorCare,Completed,68.1
111345,2024-09-21,2024-09-21,Partner,Northeast,Hospice,Completed,111.23
111346,2025-04-05,2025-04-05,Mobile,South,HomeCare,Completed,101.18
111347,2025-02-05,2025-02-05,Partner,South,HomeCare,Completed,110.91
111348,2024-06-16,2024-06-16,Web,Northeast,HomeCare,Completed,63.63
111349,2025-01-12,2025-01-17,Web,West,SeniorCare,Completed,49.22
111350,2025-03-31,2025-03-31,Mobile,Northeast,Hospice,Completed,86.52
111351,2025-10-22,2025-11-01,Web,Midwest,SeniorCare,Completed,93.71
111352,2025-02-28,2025-02-28,Web,West,Hospice,Completed,94.56
111353,2024-04-30,2024-05-02,Web,West,HomeCare,Completed,53.29
111354,2025-12-22,2025-12-22,Web,West,Supplies,Completed,183.86
111355,2025-02-26,2025-02-26,Web,None,HomeCare,Completed,62.74
111356,2024-07-28,2024-07-28,Web,Midwest,Hospice,Completed,56.34
111357,2025-07-05,2025-07-05,Partner,West,SeniorCare,Completed,60.12
111358,2024-10-08,2024-10-08,Web,Midwest,SeniorCare,Completed,131.69
111359,2024-09-28,2024-09-27,Mobile,Midwest,Hospice,Completed,146.18
111360,2025-09-05,2025-09-05,Web,Northeast,SeniorCare,Completed,208.7
111361,2025-09-26,2025-09-26,Web,South,Hospice,Completed,66.31
111362,2025-01-17,2025-01-17,Partner,Northeast,Supplies,Completed,52.52
111363,2024-09-29,2024-09-29,Web,Northeast,HomeCare,Completed,155.44
111364,2025-09-23,2025-09-23,Web,Midwest,Hospice,Completed,65.06
111365,2024-05-06,2024-05-06,Mobile,Northeast,HomeCare,Completed,167.25
111366,2025-06-30,2025-06-30,Web,West,SeniorCare,Completed,87.02
111367,2025-03-02,2025-03-08,Web,West,Hospice,Completed,73.76
111368,2025-09-16,2025-09-16,Partner,Midwest,SeniorCare,Completed,36.26
111369,2024-11-03,2024-11-03,Web,South,SeniorCare,Completed,111.05
111370,2025-08-31,2025-08-31,Mobile,Midwest,Hospice,Returned,230.04
111371,2024-01-12,2024-01-12,Web,Northeast,SeniorCare,Completed,101.37
111372,2025-07-08,2025-07-08,Web,Northeast,SeniorCare,Completed,104.28
111373,2024-02-21,2024-02-21,Web,None,Supplies,Completed,69.69
111374,2025-04-14,2025-04-14,Mobile,South,HomeCare,Cancelled,148.55
111375,2024-05-22,2024-05-22,Web,Northeast,Hospice,Completed,203.03
111376,2025-12-05,2025-12-05,Partner,Northeast,Supplies,Completed,14.44
111377,2025-07-16,2025-07-16,Mobile,South,HomeCare,Completed,79.82
111378,2024-03-17,2024-03-17,Mobile,Midwest,SeniorCare,Completed,62.78
111379,2025-10-14,2025-10-14,Web,South,HomeCare,Completed,102.94
111380,2024-07-03,2024-07-03,Mobile,West,Supplies,Completed,50.1
111381,2025-02-02,2025-02-02,Mobile,Northeast,SeniorCare,Completed,106.85
111382,2024-03-03,2024-03-06,Web,Northeast,Supplies,Completed,72.19
111383,2024-03-18,2024-03-18,Partner,South,SeniorCare,Completed,32.81
111384,2024-06-25,2024-06-25,Web,South,Hospice,Completed,37.03
111385,2025-01-25,2025-01-25,Partner,None,Hospice,Completed,160.49
111386,2025-01-31,2025-02-03,Partner,South,SeniorCare,Completed,56.44
111387,2025-09-17,2025-09-17,Web,Midwest,SeniorCare,Completed,201.97
111388,2024-04-30,2024-05-05,Web,South,HomeCare,Completed,143.44
111389,2025-07-01,2025-07-01,Mobile,South,HomeCare,Completed,38.32
111390,2024-01-05,2024-01-05,Mobile,West,SeniorCare,Completed,57.4
111391,2024-07-31,2024-07-31,Mobile,None,HomeCare,Completed,105.59
111392,2024-05-07,2024-05-07,Web,Midwest,SeniorCare,Completed,68.42
111393,2024-03-31,2024-03-31,Mobile,Midwest,Supplies,Completed,56.02
111394,2025-03-03,2025-03-03,Partner,South,Hospice,Completed,63.19
111395,2025-10-20,2025-10-20,Partner,Northeast,HomeCare,Completed,111.33
111396,2025-05-02,2025-05-02,Web,Northeast,Supplies,Completed,61.69
111397,2025-09-16,2025-09-16,Partner,Northeast,Hospice,Completed,160.44
111398,2025-03-08,2025-03-08,Web,West,Supplies,Completed,59.63
111399,2024-02-09,2024-02-09,Mobile,South,HomeCare,Completed,68.4
111400,2024-09-09,2024-09-09,Web,South,HomeCare,Completed,100.31
111401,2025-08-25,2025-08-25,Mobile,None,HomeCare,Cancelled,112.3
111402,2024-02-02,2024-02-02,Web,Midwest,Hospice,Cancelled,110.07
111403,2024-03-12,2024-03-12,Web,South,Supplies,Completed,112.89
111404,2025-09-01,2025-09-01,Web,Northeast,SeniorCare,Completed,49.7
111405,2024-02-16,2024-02-16,Partner,West,HomeCare,Completed,147.53
111406,2025-12-02,2025-12-02,Mobile,South,HomeCare,Completed,50.91
111407,2025-07-08,2025-07-08,Mobile,South,SeniorCare,Completed,118.54
111408,2025-05-01,2025-05-01,Mobile,West,HomeCare,Completed,33.52
111409,2025-01-27,2025-01-27,Web,Northeast,HomeCare,Completed,80.66
111410,2024-03-06,2024-03-06,Web,Northeast,SeniorCare,Completed,137.78
111411,2024-10-30,2024-10-30,Web,South,HomeCare,Completed,76.14
111412,2025-08-13,2025-08-13,Web,South,Hospice,Completed,104.38
111413,2025-10-22,2025-10-22,Partner,Northeast,Hospice,Completed,125.43
111414,2024-11-22,2024-11-22,Web,Midwest,HomeCare,Completed,29.11
111415,2025-09-05,2025-09-05,Mobile,South,HomeCare,Completed,107.85
111416,2025-07-21,2025-07-21,Mobile,Midwest,Hospice,Cancelled,67.67
111417,2024-02-12,2024-02-12,Partner,Northeast,HomeCare,Completed,148.57
111418,2025-03-29,2025-03-29,Web,Northeast,Supplies,Completed,57.41
111419,2025-03-26,2025-03-26,Partner,Midwest,HomeCare,Completed,105.78
111420,2025-01-31,2025-01-31,Mobile,South,SeniorCare,Cancelled,46.44
111421,2025-07-19,2025-07-23,Mobile,Midwest,HomeCare,Completed,137.15
111422,2025-10-12,2025-10-12,Mobile,Northeast,HomeCare,Completed,90.46
111423,2025-02-06,2025-02-13,Web,West,Hospice,Completed,50.61
111424,2024-08-22,2024-08-22,Mobile,South,SeniorCare,Completed,64.71
111425,2025-12-19,2025-12-19,Mobile,Midwest,HomeCare,Completed,127.74
111426,2025-12-05,2025-12-05,Mobile,West,HomeCare,Completed,97.63
111427,2025-05-16,2025-05-16,Partner,West,SeniorCare,Completed,118.81
111428,2025-04-13,2025-04-13,Mobile,Northeast,Hospice,Completed,89.29
111429,2024-03-17,2024-03-17,Web,South,Supplies,Completed,108.95
111430,2024-10-20,2024-10-20,Web,Midwest,HomeCare,Cancelled,184.48
111431,2024-05-24,2024-05-24,Partner,West,Supplies,Completed,24.74
111432,2025-01-11,2025-01-11,Mobile,South,SeniorCare,Completed,111.74
111433,2025-08-26,2025-09-05,Partner,South,HomeCare,Completed,194.28
111434,2024-06-13,2024-06-13,Web,Northeast,HomeCare,Completed,115.79
111435,2025-12-29,2025-12-31,Mobile,Northeast,Supplies,Completed,58.23
111436,2024-04-04,2024-04-04,Partner,Midwest,HomeCare,Completed,46.99
111437,2024-03-12,2024-03-12,Mobile,West,HomeCare,Completed,78.06
111438,2025-12-13,2025-12-13,Web,Northeast,HomeCare,Completed,70.66
111439,2024-03-14,2024-03-14,Web,Midwest,Hospice,Completed,166.23
111440,2025-06-21,2025-06-25,Partner,Midwest,Hospice,Completed,176.11
111441,2025-07-12,2025-07-12,Mobile,Northeast,Hospice,Completed,98.49
111442,2024-08-29,2024-08-29,Web,Northeast,Supplies,Completed,36.98
111443,2024-02-17,2024-02-17,Mobile,Midwest,HomeCare,Completed,31.46
111444,2024-08-13,2024-08-23,Web,South,SeniorCare,Completed,111.73
111445,2024-02-20,2024-02-20,Web,South,Supplies,Completed,76.48
111446,2025-05-06,2025-05-06,Web,South,HomeCare,Completed,32.09
111447,2025-10-11,2025-10-11,Web,West,SeniorCare,Completed,107.98
111448,2025-12-29,2025-12-29,Mobile,South,HomeCare,Completed,141.02
111449,2025-08-08,2025-08-08,Web,West,Hospice,Completed,27.03
111450,2025-07-20,2025-07-20,Mobile,South,HomeCare,Completed,55.07
111451,2025-10-06,2025-10-14,Web,Midwest,HomeCare,Completed,316.33
111452,2025-07-16,2025-07-16,Web,Midwest,HomeCare,Completed,94.74
111453,2025-04-20,2025-04-20,Web,West,HomeCare,Completed,287.97
111454,2025-12-29,2025-12-29,Web,Midwest,HomeCare,Completed,103.16
111455,2024-08-23,2024-08-23,Mobile,Midwest,Supplies,Completed,104.56
111456,2024-10-28,2024-10-28,Partner,South,Supplies,Completed,51.77
111457,2025-10-24,2025-10-24,Mobile,Northeast,SeniorCare,Cancelled,60.52
111458,2024-08-15,2024-08-15,Mobile,South,HomeCare,Completed,41.67
111459,2024-08-06,2024-08-12,Partner,Midwest,Supplies,Completed,79.22
111460,2024-04-21,2024-04-21,Mobile,South,Supplies,Completed,39.56
111461,2024-07-20,2024-07-20,Mobile,West,SeniorCare,Completed,52.47
111462,2025-03-09,2025-03-09,Mobile,West,SeniorCare,Cancelled,38.89
